economy,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
COD,2.89884128806625,3.01946582164363,3.05700023925831,2.94405110630979,2.98105657054334,3.11546176922533,3.1871715188242,3.21553799022491,3.19974361408747,3.19424675479088,3.24688069782067,3.35179391507681,3.35665613143748,3.4091449670035,3.44601675819051,3.38939131180859,3.46603464808537,3.44276695760094,3.27282723445499,3.18628838899818,3.22447844328183,3.22252815991252
COG,3.81697887153797,3.75963307173171,2.34039442531377,2.76801614231128,3.39770601248237,3.59877196603076,3.75360549915507,3.68155876257458,3.3131079690881,4.01710592389119,4.15589722236467,3.24414124523082,2.77600777570712,2.40667969204573,2.39028820797079,2.38840507871515,2.38886575467523,2.3910852337636,2.39418462530963,2.355238072353,2.33208625068898,2.31648825280279
COL,1.61983140551157,1.57553237214944,1.53486691614177,1.48113157054236,1.42817053070487,1.36565233876962,1.29886517669187,1.23996744251378,1.16787354604705,1.13154130595269,1.12688471543895,1.09358307436582,1.03966499994087,0.990034781454962,0.947136923375947,0.941994067106625,1.068611890834,1.51228960592288,1.89558675057496,1.83074694246543,1.47010203160178,1.14382091580962
COM,1.94042775607481,2.02552063213452,2.04310008455716,1.96308566673178,1.915137697063,1.96439041104988,2.00033228573184,2.00423062675791,2.0172880272233,2.04777262901454,2.08414518723241,2.11863032791113,2.13823935913559,2.14467454892257,2.15269220591586,2.16006427268952,2.1696163026429,2.04689697470843,1.90502758147562,1.87244791212477,1.90094081397491,1.89944099480128
CPV,1.89987187752495,1.66784323760593,1.54881400616773,1.43878620109395,1.34359900654352,1.27507062329957,1.22154041180103,1.16559727886391,1.10397557326972,1.03356365735023,1.07518998845602,1.20318062074503,1.19524498910285,1.13168973985358,1.13001379235817,1.1090565508692,1.12160806985756,1.16795054980192,1.09986005170242,1.01513458042928,0.96752416855618,0.90298888332359
CRI,1.97358823214158,1.84330854695316,1.69774908835068,1.58793253810516,1.52086528848105,1.47252758666781,1.43284202712965,1.40273700394929,1.38455388597677,1.35039395502168,1.2873898093698,1.24002656207939,1.20358030533586,1.1532718484809,1.09494595424381,1.04634340433544,1.01547072688832,0.978713315995535,0.934615300864476,0.865128346659953,0.755771068349343,0.600406861056438
CSS,0.715212644247117,0.678533018359829,0.679648995148938,0.673052509336998,0.64949595391937,0.622776379761362,0.613144570637104,0.592064823515102,0.569654037464204,0.582270978133209,0.577062249434263,0.570053686039756,0.633684522235313,0.661419473223006,0.632857821119288,0.606569184090787,0.562937584658641,0.528018772043225,0.972337880019737,0.670567416758772,0.278363632396221,0.498457440178115
CUB,0.32194458830191,0.299718119482692,0.277231369135209,0.260768627095581,0.232575967917871,0.185302193413535,0.128992465660705,0.0821729969258322,0.0596278925041623,0.0582984063263004,0.0640748450108155,0.0734247089104104,0.0935951943767368,0.108603882669157,0.0922325673162479,0.069407446002465,0.0186756792498581,-0.0494478967755684,-0.0720152370566522,-0.101983052203958,-0.141475202325743,-0.393012541562472
CUW,-4.07538613162288,-3.6617798581649,0.122361119924304,2.06210246711066,1.72502952808587,2.55007380740239,2.56811425717747,1.97486219793502,1.25822530732751,0.65115206175087,1.26551415533004,1.42089766276671,0.829929595036991,1.13367890654299,1.34764139563651,1.31959390251523,1.06031644056836,0.319536038312865,-0.525178744011738,-1.19643951751799,-1.59676619476798,-1.6777912474095
CYM,3.49733538150567,3.45955801183736,3.35799722306069,3.25800960597195,3.19495923650163,3.13242221135563,3.05595726835774,3.00562369574523,2.92965280884495,2.85196480411381,2.75993369995976,2.58853873843781,2.43532400043746,2.3499412828226,2.28758988319717,2.24463644959813,2.18250710253431,2.10758301710141,2.02863766124782,1.90819265891466,1.76406837687354,1.21820372930296
CYP,1.77009330000432,1.73474490066302,1.78369248341346,1.83163728954308,1.81616594339173,1.78801171115289,1.75641313375661,1.73158929128947,1.70962168593317,1.68691516238933,1.67026099599159,1.35400253526204,0.996688012391421,0.8962308711661,0.855564798922502,0.870039642466962,0.888918593369278,0.884479029885329,0.849324982193926,0.817517719721429,0.705573414651573,0.535999429698235
CZE,-0.280414108078884,-0.375719704335905,-0.192901617564167,-0.028620590719166,0.0304348483027166,0.138325980046718,0.270795629232185,0.583542205385113,0.829412602993033,0.569729451418061,0.29136167418042,0.206747667335417,0.139925655740972,0.0331699460503076,0.105277581527518,0.196588748472653,0.192048415842684,0.265642663548985,0.334427262299794,0.393788864202175,0.243222682211879,-1.81187141002542
DEU,0.135431600393084,0.168225361337335,0.168128319406931,0.0553633035873241,-0.021709727650009,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.0816931586494595,0.0423270572552137
DJI,3.1016497493543,3.11224350831744,3.04136539252469,2.16637325167082,1.47246847937649,1.51442896223044,1.91756063912333,2.13179519553233,2.02400160866773,2.04234815532952,1.9883070131748,1.89789156839079,1.84933894374145,1.81267131886039,1.7680638456514,1.72124773942831,1.67550925836571,1.64501401282776,1.61772854346232,1.57623975223144,1.49363957876332,1.40284750995694
DMA,-0.513704757719484,-0.282786142924393,0.159806506904842,0.263342848818132,0.192678286970014,0.145721639216111,0.0989695603866779,0.0479940671094341,0.0101775991131422,0.00726907951967227,-0.0465312422058471,-0.0189095035364085,0.212163125432016,-0.100212778979274,0.798904314260286,0.912632430301816,0.0970860001159586,0.466977884157329,0.594793080912983,0.850614263332306,0.790672282535559,0.577535935346367
DNK,0.334233618829261,0.358315678955486,0.319487125340996,0.272010444031566,0.258432282052875,0.275481733409308,0.328645158919929,0.443466054321374,0.587547590258978,0.535079062079429,0.444197154509531,0.411737855195019,0.376272242619955,0.416901360752097,0.507053283010163,0.706423849687002,0.780392644135167,0.643350903737356,0.495838925879129,0.358130915892652,0.291641177476633,0.433414489409722
DOM,1.52687888895349,1.49044315561471,1.4436803902991,1.40844926048238,1.37256671456504,1.33615456062027,1.29440166190212,1.2633758696885,1.27601221390825,1.30524977858784,1.31483782216629,1.30068199219472,1.27563736367599,1.2499609813316,1.2237834052777,1.1960440040584,1.16332018268349,1.13014592909379,1.10483767973875,1.07497482890671,1.07655224672892,1.06892666709415
DZA,1.40229085828763,1.37593080261361,1.34886695233422,1.35423891111813,1.40727321515229,1.36408196251206,1.44113729642515,1.62790867702938,1.70897167476718,1.79590393152832,1.85870199052442,1.89839428094337,1.94310213435967,1.9667158178046,1.97904881035906,1.99994605069585,1.99343168879913,1.95700247075081,1.9033254281097,1.83944488568624,1.73245672803153,1.65770320084269
EAP,1.00015265475982,0.940850871063589,0.892592238484482,0.852102711766875,0.820939105170964,0.809258773765166,0.78730005383558,0.762913931619821,0.750746272607515,0.735480127607886,0.723504008625952,0.765842384003307,0.856556466962061,0.839684554286137,0.802570344515189,0.761600229759665,0.752047664073203,0.762469632556247,0.653823282612336,0.56657580249464,0.474116990360201,0.342553723704171
EAR,1.88565238059226,1.86603828973797,1.78177192000899,1.71840097327534,1.70107871601184,1.65809462949842,1.62962154578319,1.61334790182177,1.55483045900191,1.5277291843868,1.54479404906031,1.52782510544185,1.46781478311514,1.43560828861557,1.42101398638255,1.41088788168906,1.37269656531194,1.32141549863844,1.28419499597261,1.24959178375465,1.18934820041432,1.08900802143967
EAS,0.94409698205007,0.897460571876366,0.843921782209691,0.798496362173978,0.763640198469858,0.749594885237045,0.745037781068717,0.73307700209115,0.728174131415329,0.699825737308601,0.68486946246864,0.714338483176164,0.798953107153295,0.779835746999453,0.74992164816787,0.714357929736423,0.706680949705699,0.710285225396561,0.612448292526338,0.532811559774757,0.428211037838992,0.264601358589744
ECA,0.0268381789157814,0.0250872665768185,0.0184766010597741,0.071287897043689,0.124264554839442,0.146420049058563,0.188963237421191,0.272477437000518,0.397353137834557,0.472405688175371,0.551150343393942,0.566204022727774,0.57626660764916,0.67164735795285,0.722876767697528,0.733732024280869,0.67033306632996,0.54813019691953,0.402106535403647,0.380717768633616,0.305173783119756,0.181062047701189
ECS,0.108791382445531,0.130150666026353,0.18115759403598,0.257347021691004,0.296115216090655,0.303683277044371,0.310938983367208,0.358495986492827,0.408575526602178,0.395393498642989,0.381170892055366,0.231305016525312,0.390723386892674,0.477651668561592,0.507779931041142,0.500452495601294,0.468170207176399,0.381500274056805,0.319606779156061,0.260907435842441,0.208904728119137,0.0341351528567913
ECU,1.71308817043169,1.71968558942167,1.73709315382378,1.7486932014909,1.73957986039204,1.72443317741318,1.72111503482542,1.7181335805958,1.70420581194769,1.68247933289289,1.66031048053538,1.64188311720888,1.60252187198822,1.5324232376039,1.48359860231919,1.47983523757956,1.49338987255655,1.55335626648726,1.89090930713133,1.90968326333656,1.40190462603926,1.18206337539033
EGY,2.07183470577985,2.0564198428314,2.09110329331686,2.08785646198219,2.03166566101876,1.98334143708702,1.94660064062847,1.95167431348286,1.95838290327697,1.95615522230144,2.02763965508429,2.20764281063758,2.26158734403113,2.31570750353087,2.34379305041137,2.20525980686911,2.08630284573945,1.98976849465685,1.89893076814734,1.79400212546566,1.73312957205986,1.65838367949689
EMU,0.328616767600721,0.385206708498046,0.489563280946228,0.543991380456646,0.551497494659742,0.517747223369184,0.467742661684539,0.520106085823514,0.489816298995251,0.325273008848399,0.2367483554806,-0.216934433022828,0.220838544151732,0.34079103938393,0.343319319795924,0.303628560762263,0.292998233434247,0.216332911315661,0.240025320613142,0.113304728919502,0.134533310515209,0.0450256475360504
ERI,1.53299543125693,2.84467152232301,3.41382758677749,4.07554152440981,4.0529646475642,2.45208243654581,1.69340467080078,1.58711319244676,2.68430517830464,2.56543695688394,2.04894664970192,1.88330360533393,1.39398056061833,1.33675062099253,0.817492473750786,0.49767257206961,0.754064581294597,0.935971649156141,1.41594960093608,1.53927354632927,1.61739994313834,1.7961013366299
ESP,0.447137014535835,0.694068084334464,1.41259540475782,1.80845446818345,1.7254663034483,1.68934904712031,1.69035255626114,1.85108130845179,1.59533049906372,0.88573598057307,0.460408305051304,0.355338396471428,0.0649259625617232,-0.327669039579687,-0.298951059088036,-0.077588861590047,0.0844301500680736,0.234587922968563,0.437982993728698,0.717715637103499,0.488502131838585,0.105706398137095
EST,0.483707161729931,-0.63696312445507,-0.633433796423808,-0.627622448059203,-0.597820510395586,-0.572255524659659,-0.589655559840225,-0.456188535090031,-0.268133719541207,-0.192768077420229,-0.22805796852935,-0.303582823643979,-0.357944411443807,-0.355891802625531,-0.262256175097854,0.0655525295417938,0.0291122255540077,0.121070631466687,0.348039137980543,0.371554389037477,0.197559185177642,0.105996956310127
ETH,2.95880518919236,2.92127105923873,2.93296991314103,2.90590770385319,2.87241402666675,2.83962299391293,2.82672932299161,2.85154384116412,2.83863160180599,2.80357593483215,2.82098186260834,2.85029677836164,2.82765624318832,2.74962070654197,2.70542811266671,2.69539316663887,2.71605397227228,2.72133142564532,2.67332102071494,2.656010133459,2.65485915620519,2.60431928274974
EUU,0.119792808014381,0.132221957877434,0.229815700555463,0.356620011502898,0.375805315025417,0.354898003333972,0.324716649188133,0.336192686903146,0.321138460874366,0.236948272598767,0.140162304821075,-0.177299846396082,0.147512641307301,0.243827264206573,0.249764418867571,0.218367448560628,0.21264770118772,0.157067514488872,0.176129820701604,0.0818993510306854,0.0726749762925749,-0.11447929366399
FCS,2.25004229908427,2.25056623494714,2.45912273466773,2.52538084791306,2.42824810181655,2.43270466504291,2.4259693191207,2.36211050032091,2.4111897454073,2.49418353621971,2.49058119346482,2.44876067895842,2.46046561928223,2.4466744446385,2.34171123060258,2.26598909312168,2.26351497573707,2.24900117785984,2.21465656149181,2.24893833156924,2.29483413558913,2.25071554114066
FIN,0.2076065154133,0.227687341886374,0.242381050233372,0.238457240068217,0.290350361518584,0.342248594286999,0.383777136305104,0.425429832100631,0.465549284507694,0.478246393482911,0.457494535465831,0.463558707499131,0.475809486683209,0.460723772785295,0.413560207519414,0.329383885818507,0.287421401687637,0.234670531705453,0.132641040791912,0.110191690491055,0.143641197212847,0.207288594407348
FJI,1.09752051437681,1.05280543999033,1.01360189605196,0.985257329508455,0.972529404319471,0.94499091797119,0.928331143605677,0.853009376352656,0.680664088099223,0.517432196093315,0.419141607071656,0.351360475814814,0.297238780271001,0.262426487072664,0.230397589525045,0.178965105930181,0.127589742794731,0.0705348376627642,-0.00250269992369218,-0.0577971466911964,0.212846220439299,0.45397664568484
FRA,0.686782586857032,0.729430789508821,0.728746206873967,0.710448089652969,0.735098067563242,0.749918325024531,0.693706612114177,0.616493932446319,0.557563757631959,0.513102876178491,0.492821125690305,0.482694781758347,0.483953489768883,0.516539661307546,0.46824634207038,0.355569240058298,0.263868788565368,0.29020211635109,0.358494581816163,0.341374143157509,0.271350507669993,0.263854757064606
FRO,1.00591847845505,1.27307089045739,1.22075921220517,1.22924959571133,1.25183798931429,0.627338991367072,0.0455467690371607,0.0993028196710854,0.103335684804041,0.0371747216177147,-0.0392403891899056,-0.0495888270007087,0.0123995123017319,0.0537134606447883,0.0970242533510219,0.721624002974263,1.39145416003308,1.46397881873087,1.43304325187036,1.41473188516849,1.41026007721943,0.900256782879419
FSM,0.152297026498527,0.213720197420152,0.0392962405699845,-0.167115773241494,-0.328790000684937,-0.447886780617126,-0.577652222559237,-0.699624839506227,-0.758815202826041,-0.772033459891083,-0.259914003442924,0.277526573301423,0.319268822321146,0.347720569318122,0.381376448431569,0.400941558500249,0.422085800331518,0.45835209921657,0.450852095694507,0.404844283265269,0.650605243674555,0.910158700223977
GAB,2.55979388649606,2.60954321589185,2.65137953739362,2.69874699554435,2.76976312159116,2.86881302760127,2.98452993581194,3.09560977258065,3.18807653024551,3.2929774631171,3.42197068660406,3.52516187757304,3.55822259981442,3.50515739344233,3.34110410137597,3.08691638355563,2.80421210921345,2.55591859788162,2.39135522463594,2.28985536531904,2.19563704311712,2.09798810279019
GBR,0.357300887421605,0.384975969564228,0.423337079636281,0.465641113602993,0.568943113421317,0.68661130607346,0.73504867842129,0.778666112441256,0.787032622318939,0.756390859593407,0.783888646646516,0.781506562236639,0.695353132322269,0.669740535540783,0.736463978721671,0.792367505802859,0.757874492811929,0.679374473924223,0.605929132212552,0.564131113399897,0.365758263815142,-0.0819253049161613
GEO,-1.9446291567975,-1.55123839698929,-0.89725367267161,-0.675365805865971,-0.619262410024726,-0.635292218459481,-0.568484712403705,-0.521646734447263,-0.303790529341209,-0.888185042750245,-0.729475256932528,-0.802164039694326,-0.736565518814038,-0.300972141406188,0.0469539002549217,0.157481405176007,0.0598165991047394,0.0133860746662629,-0.0390365463489613,-0.171565740223868,0.0686562494680967,-0.379636607027231
GHA,2.51651873851715,2.65976868907588,2.74837991725016,2.71443282052613,2.66890927022094,2.65989488010389,2.63916146161943,2.60546378550717,2.57232722220713,2.53550492031822,2.46999616717291,2.43818163019966,2.46059584044277,2.45242725553535,2.40764489206261,2.36426975910316,2.33938325896993,2.23494542871956,2.1226797659381,2.08893118401294,2.06626880077022,2.00774487031161
GIB,0.16595717785441,-0.0721214556522241,0.614966065167533,1.45572303551829,1.45573190002895,1.51719659598826,1.47086509948869,1.37289637701367,1.33127773351264,1.37545661279669,1.42719195710431,1.39449236537241,1.43752181837621,0.777442704117801,0.126420318087511,0.209321014679146,0.13828073187548,0.113554418573327,0.140996191940677,0.113265896118834,0.0734012327661469,-0.122365336936279
GIN,1.96313638467112,1.29599678025488,1.55168555991374,2.24174813408231,2.12923941806619,1.9786677950531,2.06291427897393,2.29335572388692,2.40819421004136,2.43976227038861,2.45827846352306,2.47131110815721,2.44875299812511,2.44231614129791,2.48293200818758,2.54927671891363,2.58950004128743,2.56349381271807,2.53344244221774,2.5376470778001,2.51225012110646,2.44431721949133
GMB,2.89642334291935,2.87370974027546,2.85020452877525,2.85169300452624,2.89265160161859,2.94240520384811,3.02105449420899,3.08345897475552,3.10498597160244,3.11364851085582,3.10116024088171,3.09704342340045,3.09453140006576,3.05120587130278,2.9743344848207,2.88681938435009,2.80404574599256,2.72348534857532,2.64137634537543,2.58268676641821,2.56215324974841,2.52879318000917
GNB,2.00021192650957,2.1326015824877,2.22560146575472,2.30469146620396,2.35534585979133,2.39889276052679,2.46114153135878,2.54710395639989,2.57645836046792,2.5710829245713,2.58699749262038,2.63200843432739,2.67971667869759,2.68850117447374,2.6479419321498,2.58264954343545,2.51887831990535,2.43789093573311,2.37233714760758,2.33629046990663,2.27645335668636,2.20258924567144
GNQ,4.47057515918696,4.88515477320107,4.73080674836867,4.60841901726829,4.53953968288754,4.5388230472664,4.59840217738441,4.68160680952619,4.75008073899975,4.78003659146047,4.75608876236201,4.4725181364733,4.19593639444133,4.12804546690893,4.0367432369581,3.92078547747936,3.78456615093479,3.63365484265393,3.48160747723884,3.33503679402461,2.73226949782894,2.37849451867221
GRC,0.409041838238246,0.51988446396193,0.366566462148184,0.238643175320258,0.247413542822812,0.293249074052818,0.30033180096664,0.254757581935775,0.265457836726293,0.263026401346927,0.128880432668041,-0.147951277402184,-0.540752950543684,-0.725120806658085,-0.666113290031891,-0.658861360878339,-0.415913028277122,-0.197783224759792,-0.202880238259165,-0.105339392724138,-0.214592106571664,-0.537756534706951
GRD,0.568483013326884,0.468036960036568,0.272937296750141,0.469187987103342,0.711094558594151,0.671613754423162,0.663529251217564,0.661840745939182,0.671715214592327,0.683128733664499,0.69515608509071,0.767833539558842,0.861245196984192,0.887245628443614,0.874356936993021,0.850810358697201,0.825295754248069,0.792907050535382,0.755485367413198,0.724563813014991,0.762219229220411,0.762873605069601
GRL,0.178094437099469,0.266548358613988,0.45857426832132,0.27519554474986,0.256870544844429,0.0421622197627189,-0.283179181223717,-0.386485846698679,-0.402186876651222,-0.00887697402292811,1.02802332572502,-0.0263631971297131,-0.14072121935205,-0.577265864735276,-0.333398666658893,-0.322038549275343,0.128227978389047,-0.0249203440297217,-0.265609140509557,0.359917714454119,0.252238303411568,0.506106194434674
GTM,2.43394364463754,2.40240090043075,2.29788241650457,2.18074524550455,2.12598597102736,2.07717063066365,2.02622809680574,1.97596216713401,1.92744763752889,1.88106343818981,1.83655642844003,1.81948775605672,1.77749578673149,1.75716769812924,1.72875760277972,1.69146509302391,1.65807331834237,1.62765379973835,1.60038598150372,1.56038604781094,1.51998785357799,1.4803168061015
GUM,1.12562122360417,0.830561297136285,0.641188051128184,0.50437600022459,0.378143882417747,0.259412995547093,0.148888680062194,0.0534243178340463,-0.0230660905213468,-0.088064262231673,0.197277633521513,0.450154139027106,0.447535840524607,0.397066313446001,0.292292129425125,0.259298371028445,0.218836685375473,0.154324682210868,0.0426939914692953,-0.0320187846270383,0.359326132872351,0.767004481277612
GUY,0.136711368532353,0.0998117091672832,0.0676257087659106,0.0314290695177204,-0.0181461236827469,-0.0940707231179221,-0.176802788474664,-0.243714507438187,-0.313900504723792,-0.384215250307409,-0.443706996010097,-0.49619379069059,-0.0354791980047339,0.46319412619233,0.493149307612364,0.52000388065714,0.53575873239208,0.547185665228521,2.8750028594538,1.67134809737405,-0.194366443701065,0.919614738982755
HIC,0.611857021863045,0.610670985947536,0.614298292108501,0.612475856199637,0.628649606683524,0.655960589314446,0.750133662480195,0.810250365886958,0.832832411847704,0.743528371475506,0.630157642026148,0.424833518757794,0.554040024064562,0.568463226504008,0.572885172809109,0.560502439889675,0.569985664115251,0.507722798113974,0.486827225502836,0.422501468255888,0.405185889638446,-0.0367872526771009
HKG,0.881594075853745,0.736962668138432,0.44284682728195,-0.197404126472125,0.77991856230718,0.436871406105885,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.1039579972368,0.401982535858444,0.702370950536049,0.851197911086988,0.619366345332479,0.768513877614955,0.800230596967774,0.739283471323064,-0.358932661902885,-0.91177674914823
HND,2.73138300029784,2.68473415634022,2.62751491094002,2.5592129363433,2.48929432977264,2.42460040894439,2.35921073577649,2.28811343765187,2.21289893099486,2.14336495538161,2.07597795876773,2.00986802562652,1.95084289919704,1.89595914681821,1.84861910603263,1.8093624065659,1.77333693683233,1.73985038012617,1.7097289071087,1.68069668453135,1.622836376932,1.5351396675707
HPC,2.7230069331732,2.71773708996341,2.96159999353824,3.01880300237833,2.87974230932674,2.88520501874518,2.91895727409488,2.8253670364292,2.83468058271443,2.89024094909112,2.83883631175208,2.84869535240937,2.86530575050696,2.86125409087026,2.91236380531821,2.90285045745129,2.91934080264636,2.94426159527536,2.88499018468838,2.83680117572813,2.81754331814685,2.75516213418111
HRV,-0.986434858645568,-3.8476707266781,0.0588712912047699,0.0284699231131846,0.0279042785156658,0.128732789322745,0.0235231237565747,-0.0218526602655707,-0.0118794578559279,-0.10502751669287,-0.226821270818422,-0.345264228485821,-0.305655944795909,-0.278509062850129,-0.407343184777633,-0.824099163913538,-0.69838345731273,-1.20061016480925,-0.893486927711056,-0.554146739042888,-0.433210220837755,-4.25664890192098
HTI,1.82614145032597,1.79596365914658,1.744825137965,1.72490029683628,1.67941646661672,1.66448553299086,1.68016163386105,1.65399026348443,1.62585605595915,1.6098133370454,1.1468886718608,1.12574729606877,1.53746880756048,1.49898644905428,1.46596797524852,1.43989350727897,1.41082121304761,1.38753007437198,1.36113131762731,1.33513859245585,1.30291995864045,1.23729899666313
HUN,-0.259764908288633,-0.229379183308447,-0.28475137719698,-0.286433268128688,-0.221439378654807,-0.198878843237103,-0.155716484651578,-0.154915158060948,-0.17509736747488,-0.154908813950621,-0.226013875689698,-0.283360435946948,-0.516437606548041,-0.27536875707442,-0.269378767165116,-0.237855001984657,-0.295110604845478,-0.265860932255517,-0.126786951652838,-0.0452557101106228,-0.215067837129585,-0.413751024472153
IBD,1.21819308457609,1.18243776116913,1.14008770423976,1.11322353461334,1.10044058650102,1.07889500824956,1.03735712111505,1.00022139489593,1.00577266648855,1.01188543181236,0.995017063209104,1.02345757564561,1.07222772022398,1.09161308111148,1.07497019442955,1.03011662911483,0.978862081260189,0.940058425472913,0.860744588839424,0.78968795762782,0.703609788556349,0.564200718049548
IBT,1.49109676670254,1.46843282173532,1.44285651230976,1.41691882708042,1.39572649447939,1.37614669353488,1.348934786971,1.32089576943402,1.31666212051782,1.32531645390389,1.32938387033907,1.35119359700452,1.36653760170118,1.35694200903585,1.33702308042855,1.30556085552465,1.27991455925283,1.26367318814064,1.21327686186594,1.16965324575892,1.11653757104936,1.01495685459257
IDA,2.47874015353247,2.4907227913546,2.5112894818554,2.47428603920123,2.4101599314063,2.38427350138595,2.39217517051189,2.38038741268866,2.32997794893303,2.33369623701837,2.39122397890741,2.3777843715679,2.27622991645069,2.16740168461359,2.12904743095619,2.12946673368567,2.17072628323542,2.21007602780567,2.23143780010651,2.2523309029981,2.27630855493415,2.26150706583749
IDB,2.74314664989879,2.75858835916853,2.5087244113045,2.37802595742194,2.40673461788231,2.37182093222981,2.36395103593694,2.40558309351159,2.43250191327222,2.47422593957842,2.55615463234074,2.47575577840541,2.25782114637003,2.13258868648249,2.06473751404199,1.98796659510701,1.9315236697521,1.97755329826306,2.03849353449684,2.05269034603729,2.1035916282577,2.1246335714545
IDN,1.44708848408903,1.4100988547982,1.37351928060869,1.33804389134874,1.27322648868512,1.26074829560286,1.29930889873663,1.31184759614566,1.30217053507895,1.27153208994292,1.25151729140412,1.25573808861315,1.25594145835811,1.21281780987831,1.15950664180271,1.1108549322781,1.05894205868913,1.00643952446092,0.966206435866139,0.937689273635294,0.840389268128048,0.694717688319757
IDX,2.347190218226,2.35693627437379,2.51257564369998,2.52255036202958,2.41187494540873,2.3905080426586,2.40630337287008,2.36778038456771,2.27865963697622,2.26324836954473,2.30837328192865,2.32845055891735,2.28551305519085,2.18495236273321,2.16145211684567,2.20069877634359,2.29089170674189,2.32647538045762,2.32769508356887,2.35164738888383,2.36198019763422,2.32922814781134
IMN,1.19018911438933,1.10030065051098,1.02227077083137,0.974724391824046,0.942439421736094,0.933640362384973,1.0185313836682,1.08103799975669,1.09997001077714,1.11333254369235,1.09510938916344,0.620772843428076,-0.0142274495165514,-0.230291764982335,-0.295168031488441,-0.361815200458878,-0.171213441967113,0.155660691192532,0.233037660360485,0.188422790499936,0.134540647396739,0.257859199732084
IND,1.82218400218023,1.80844642123748,1.77676787418134,1.72426903226703,1.67281087022876,1.60412916927926,1.52430796041014,1.46637175001498,1.42239150883577,1.39119493033754,1.37759581159767,1.36158808453343,1.33219204981494,1.29754883539168,1.24036218382689,1.18779532005068,1.18504622906796,1.15562449067646,1.08752772157855,1.02531077187097,0.95522085775158,0.797216093898126
INX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,1.33304266586712,1.59215149039299,1.68514885730282,1.62895096193019,1.82831381790901,2.17870301355631,2.69600564359576,2.89096000464164,2.03870801117202,1.01566327592341,0.544884384079014,0.436072439258428,0.4237438032978,0.526556158855653,0.731001376585771,0.944845307474728,1.12883406399428,1.08867556062,1.23887545258946,1.36762695363797,1.02911050277336,0.953898051735591
IRN,1.64539194870845,1.7100319119575,0.973524734407785,0.927820930669199,1.61586394638623,1.61004001098983,1.54559660977253,1.4536370817991,1.37188502638988,1.36047026604448,1.40442428093574,1.27755003393578,1.27742540846959,1.45650590321443,1.897214219374,2.26178492558276,1.83580791714073,1.42882552688137,1.30788220910804,1.0995932626289,0.83517614833256,0.722822505475776
IRQ,3.33624669433987,3.18401734533544,3.2110492891941,3.05131116311828,2.87715845950826,2.96970606467236,0.718432208523802,-0.850221916193164,1.92646265531762,3.5987933376422,3.17093320217157,3.4985800882497,4.4884639176917,4.6654185971967,3.50227675046767,2.71497647013538,2.45940250005547,2.35769232939234,2.41756068668666,2.36838831392184,2.36211183923937,2.26888921028968
ISL,1.36919283329812,1.32929525456819,0.892596377462957,0.692497620476186,0.8779361576874,1.58289197780465,2.34742243028387,2.53008548940662,1.85957217059918,0.341241978970882,-0.143903000294037,0.305468368224399,0.532100734916982,0.945885900369151,1.11250475522796,1.04194038662969,1.38808149583838,2.34558267643862,2.67814276922904,2.19893225826166,1.6230862512591,1.6393166402584
ISR,2.64233191305756,2.35711729946802,2.01405839404727,1.80551975888109,1.76762364154994,1.76289766113006,1.76780587358185,1.7761008691798,1.7765791059698,2.39020733801215,1.82675240987847,1.84807786159597,1.84615132126711,1.86605289478673,1.91954379859591,1.98128897562083,1.9603489624817,1.93872567441099,1.92662286520241,1.90898263957994,1.76367939210866,1.61038582783125
ITA,0.045303631138613,0.0561676014374784,0.148916429490753,0.444507312655549,0.647182705470772,0.491389107503214,0.30055968851778,0.504933687397673,0.662469252941527,0.455613449577732,0.30759122234095,0.171978290995717,0.269541239520996,1.1592511168095,0.917504095962437,-0.0963761331392095,-0.169884073301448,-0.14986111697397,-0.190063640113791,-1.15302842389952,-0.487095091717782,-0.555357163186613
JAM,0.611850749006637,0.504047760220551,0.487837447460561,0.483356775927262,0.48906495556364,0.480782489174805,0.476920503498281,0.42891014375515,0.375125564741813,0.405906286917041,0.421348654823536,0.447915144043708,0.495752366688783,0.481191238304142,0.410748099114478,0.354975145947794,0.294793625837463,0.202492605820257,0.123091479545611,0.0688992221522009,0.236519557799568,0.257040921915097
JOR,2.10659408273097,2.09677758965608,2.1501680651457,2.26000934810202,2.49462542491271,2.60672257408209,6.75790900912969,6.34380871094335,2.43277656402626,2.20117695037558,2.19915131357546,2.54581045628308,1.42278781713891,6.48192864156847,11.7940156559538,9.21991788769051,4.83585013508326,2.48500934190509,2.36510265786667,2.25750975365016,2.12736281777905,1.98907685592122
